id,rajaongkir_id,city_id,name,created_at,updated_at
737,2199,205,MENDOYO,2026-02-08 16:39:27,2026-02-08 16:39:27
738,2200,205,PEKUTATAN,2026-02-08 16:39:27,2026-02-08 16:39:27
739,2201,205,JEMBRANA,2026-02-08 16:39:27,2026-02-08 16:39:27
740,2202,206,DAWAN,2026-02-08 16:39:31,2026-02-08 16:39:31
741,2203,206,KLUNGKUNG,2026-02-08 16:39:31,2026-02-08 16:39:31
742,2204,206,NUSAPENIDA,2026-02-08 16:39:31,2026-02-08 16:39:31
743,2205,206,BANJARANGKAN,2026-02-08 16:39:31,2026-02-08 16:39:31
744,2206,207,BANJAR,2026-02-08 16:39:34,2026-02-08 16:39:34
745,2207,207,BUSUNGBIU,2026-02-08 16:39:34,2026-02-08 16:39:34
746,2208,207,GEROKGAK,2026-02-08 16:39:34,2026-02-08 16:39:34
747,2209,207,KUBUTAMBAHAN,2026-02-08 16:39:34,2026-02-08 16:39:34
748,2210,207,SAWAN,2026-02-08 16:39:34,2026-02-08 16:39:34
749,2211,207,SERIRIT,2026-02-08 16:39:34,2026-02-08 16:39:34
750,2212,207,SUKASADA,2026-02-08 16:39:34,2026-02-08 16:39:34
751,2213,207,TEJAKULA,2026-02-08 16:39:34,2026-02-08 16:39:34
752,2214,207,BULELENG,2026-02-08 16:39:34,2026-02-08 16:39:34
753,2215,208,TABANAN,2026-02-08 16:39:39,2026-02-08 16:39:39
754,2216,208,BATURITI,2026-02-08 16:39:39,2026-02-08 16:39:39
755,2217,208,KEDIRI,2026-02-08 16:39:39,2026-02-08 16:39:39
756,2218,208,KERAMBITAN,2026-02-08 16:39:39,2026-02-08 16:39:39
757,2219,208,MARGA,2026-02-08 16:39:39,2026-02-08 16:39:39
758,2220,208,PUPUAN,2026-02-08 16:39:39,2026-02-08 16:39:39
759,2221,208,PENEBEL,2026-02-08 16:39:39,2026-02-08 16:39:39
760,2222,208,SELEMADEG,2026-02-08 16:39:39,2026-02-08 16:39:39
761,2223,208,SALEMADEG BARAT,2026-02-08 16:39:39,2026-02-08 16:39:39
762,2224,208,SALEMADEG TIMUR,2026-02-08 16:39:39,2026-02-08 16:39:39
763,2225,209,MENGWI,2026-02-08 16:39:44,2026-02-08 16:39:44
764,2226,209,ABIANSEMAL,2026-02-08 16:39:44,2026-02-08 16:39:44
765,2227,209,KUTA,2026-02-08 16:39:44,2026-02-08 16:39:44
766,2228,209,PETANG,2026-02-08 16:39:44,2026-02-08 16:39:44
767,2229,209,KUTA SELATAN,2026-02-08 16:39:44,2026-02-08 16:39:44
768,2230,209,KUTA UTARA,2026-02-08 16:39:44,2026-02-08 16:39:44
769,1516,162,DANAU SIPIN,2026-02-08 16:40:01,2026-02-08 16:40:01
770,1517,162,ALAM BARAJO,2026-02-08 16:40:01,2026-02-08 16:40:01
771,1518,162,PAAL MERAH,2026-02-08 16:40:01,2026-02-08 16:40:01
772,1519,162,DANAU TELUK,2026-02-08 16:40:01,2026-02-08 16:40:01
773,1520,162,JAMBI SELATAN,2026-02-08 16:40:01,2026-02-08 16:40:01
774,1521,162,JAMBI TIMUR,2026-02-08 16:40:01,2026-02-08 16:40:01
775,1522,162,JELUTUNG,2026-02-08 16:40:01,2026-02-08 16:40:01
776,1523,162,KOTA BARU,2026-02-08 16:40:01,2026-02-08 16:40:01
777,1524,162,PASAR JAMBI,2026-02-08 16:40:01,2026-02-08 16:40:01
778,1525,162,PELAYANGAN,2026-02-08 16:40:01,2026-02-08 16:40:01
779,1526,162,TELANAIPURA,2026-02-08 16:40:01,2026-02-08 16:40:01
780,1527,163,BETARA,2026-02-08 16:40:06,2026-02-08 16:40:06
781,1528,163,MERLUNG,2026-02-08 16:40:06,2026-02-08 16:40:06
782,1529,163,PENGABUAN,2026-02-08 16:40:06,2026-02-08 16:40:06
783,1530,163,TUNGKAL ULU,2026-02-08 16:40:06,2026-02-08 16:40:06
784,1531,163,TUNGKAL ILIR,2026-02-08 16:40:06,2026-02-08 16:40:06
785,1532,163,BATANG ASAM,2026-02-08 16:40:06,2026-02-08 16:40:06
786,1533,163,BRAM ITAM,2026-02-08 16:40:06,2026-02-08 16:40:06
787,1534,163,KUALA BETARA,2026-02-08 16:40:06,2026-02-08 16:40:06
788,1535,163,MUARA PAPALIK,2026-02-08 16:40:06,2026-02-08 16:40:06
789,1536,163,RENAH MENDALUH,2026-02-08 16:40:06,2026-02-08 16:40:06
790,1537,163,SEBERANG KOTA,2026-02-08 16:40:06,2026-02-08 16:40:06
791,1538,163,SENYERANG,2026-02-08 16:40:06,2026-02-08 16:40:06
792,1539,163,TEBING TINGGI,2026-02-08 16:40:06,2026-02-08 16:40:06
793,1540,164,BANGKO,2026-02-08 16:40:10,2026-02-08 16:40:10
794,1541,164,JANGKAT,2026-02-08 16:40:10,2026-02-08 16:40:10
795,1542,164,MUARA SIAU,2026-02-08 16:40:10,2026-02-08 16:40:10
796,1543,164,SUNGAI MANAU,2026-02-08 16:40:10,2026-02-08 16:40:10
797,1544,164,TABIR,2026-02-08 16:40:10,2026-02-08 16:40:10
798,1545,164,PAMENANG,2026-02-08 16:40:10,2026-02-08 16:40:10
799,1546,164,TABIR ULU,2026-02-08 16:40:10,2026-02-08 16:40:10
800,1547,164,BANGKO BARAT,2026-02-08 16:40:10,2026-02-08 16:40:10
801,1548,164,BATANG MASUMAI,2026-02-08 16:40:10,2026-02-08 16:40:10
802,1549,164,LEMBAH MASURAI,2026-02-08 16:40:10,2026-02-08 16:40:10
803,1550,164,MARGO TABIR,2026-02-08 16:40:10,2026-02-08 16:40:10
804,1551,164,NALO TANTAN,2026-02-08 16:40:10,2026-02-08 16:40:10
805,1552,164,PAMENANG BARAT,2026-02-08 16:40:10,2026-02-08 16:40:10
806,1553,164,PAMENANG SELATAN,2026-02-08 16:40:10,2026-02-08 16:40:10
807,1554,164,PANGKALAN JAMBU,2026-02-08 16:40:10,2026-02-08 16:40:10
808,1555,164,RENAH PEMBARAP,2026-02-08 16:40:10,2026-02-08 16:40:10
809,1556,164,RENAH PEMENANG,2026-02-08 16:40:10,2026-02-08 16:40:10
810,1557,164,SUNGAI TENANG,2026-02-08 16:40:10,2026-02-08 16:40:10
811,1558,164,TABIR ILIR,2026-02-08 16:40:10,2026-02-08 16:40:10
812,1559,164,TABIR LINTAS,2026-02-08 16:40:10,2026-02-08 16:40:10
813,1560,164,TABIR SELATAN,2026-02-08 16:40:10,2026-02-08 16:40:10
814,1561,164,TABIR TIMUR,2026-02-08 16:40:10,2026-02-08 16:40:10
815,1562,164,TIANG PUMPUNG,2026-02-08 16:40:10,2026-02-08 16:40:10
816,1563,164,TABIR BARAT,2026-02-08 16:40:10,2026-02-08 16:40:10
817,1564,165,MUARA BULIAN,2026-02-08 16:40:14,2026-02-08 16:40:14
818,1565,165,BATIN XXIV,2026-02-08 16:40:14,2026-02-08 16:40:14
819,1566,165,MARO SEBO ULU,2026-02-08 16:40:14,2026-02-08 16:40:14
820,1567,165,MERSAM,2026-02-08 16:40:14,2026-02-08 16:40:14
821,1568,165,MUARA TEMBESI,2026-02-08 16:40:14,2026-02-08 16:40:14
822,1569,165,PEMAYUNG,2026-02-08 16:40:14,2026-02-08 16:40:14
823,1570,165,BAJUBANG,2026-02-08 16:40:14,2026-02-08 16:40:14
824,1571,165,MARO SEBO ILIR,2026-02-08 16:40:14,2026-02-08 16:40:14
825,1572,166,JUJUHAN,2026-02-08 16:40:17,2026-02-08 16:40:17
826,1573,166,PELEPAT,2026-02-08 16:40:17,2026-02-08 16:40:17
827,1574,166,RANTAU PANDAN,2026-02-08 16:40:17,2026-02-08 16:40:17
828,1575,166,TANAH SEPENGGAL,2026-02-08 16:40:17,2026-02-08 16:40:17
829,1576,166,TANAH TUMBUH,2026-02-08 16:40:17,2026-02-08 16:40:17
830,1577,166,BATHIN II BABEKO,2026-02-08 16:40:17,2026-02-08 16:40:17
831,1578,166,LIMBUR LUBUK MENGKUANG,2026-02-08 16:40:17,2026-02-08 16:40:17
832,1579,166,MUKO-MUKO BATIN VII,2026-02-08 16:40:17,2026-02-08 16:40:17
833,1580,166,PELEPAT ILIR,2026-02-08 16:40:17,2026-02-08 16:40:17
834,1581,166,JUJUHAN ILIR,2026-02-08 16:40:17,2026-02-08 16:40:17
835,1582,166,BATHIN II PELAYANG,2026-02-08 16:40:17,2026-02-08 16:40:17
836,1583,166,BATHIN III,2026-02-08 16:40:17,2026-02-08 16:40:17
837,1584,166,BATHIN III ULU,2026-02-08 16:40:17,2026-02-08 16:40:17
838,1585,166,BUNGO DANI,2026-02-08 16:40:17,2026-02-08 16:40:17
839,1586,166,PASAR MUARA BUNGO,2026-02-08 16:40:17,2026-02-08 16:40:17
840,1587,166,RIMBO TENGAH,2026-02-08 16:40:17,2026-02-08 16:40:17
841,1588,166,TANAH SEPENGGAL LINTAS,2026-02-08 16:40:17,2026-02-08 16:40:17
842,1589,167,SUNGAI PENUH,2026-02-08 16:40:20,2026-02-08 16:40:20
843,1595,167,HAMPARAN RAWANG,2026-02-08 16:40:21,2026-02-08 16:40:21
844,1603,167,KUMUN DEBAI,2026-02-08 16:40:21,2026-02-08 16:40:21
845,1604,167,PESISIR BUKIT,2026-02-08 16:40:21,2026-02-08 16:40:21
846,1605,167,TANAH KAMPUNG,2026-02-08 16:40:21,2026-02-08 16:40:21
847,1606,167,KOTO BARU,2026-02-08 16:40:21,2026-02-08 16:40:21
848,1607,167,PONDOK TINGGI,2026-02-08 16:40:21,2026-02-08 16:40:21
849,1608,167,SUNGAI BUNGKAL,2026-02-08 16:40:21,2026-02-08 16:40:21
850,1590,168,AIR HANGAT,2026-02-08 16:40:25,2026-02-08 16:40:25
851,1591,168,BATANG MERANGIN,2026-02-08 16:40:25,2026-02-08 16:40:25
852,1592,168,DANAU KERINCI,2026-02-08 16:40:25,2026-02-08 16:40:25
853,1593,168,GUNUNG KERINCI,2026-02-08 16:40:25,2026-02-08 16:40:25
854,1594,168,GUNUNG RAYA,2026-02-08 16:40:25,2026-02-08 16:40:25
855,1596,168,KAYU ARO,2026-02-08 16:40:25,2026-02-08 16:40:25
856,1597,168,KELILING DANAU,2026-02-08 16:40:25,2026-02-08 16:40:25
857,1598,168,SITINJAU LAUT,2026-02-08 16:40:25,2026-02-08 16:40:25
858,1599,168,AIR HANGAT TIMUR,2026-02-08 16:40:25,2026-02-08 16:40:25
859,1600,168,DEPATI TUJUH,2026-02-08 16:40:25,2026-02-08 16:40:25
860,1601,168,GUNUNG TUJUH,2026-02-08 16:40:25,2026-02-08 16:40:25
861,1602,168,SIULAK,2026-02-08 16:40:25,2026-02-08 16:40:25
862,1609,168,KAYU ARO BARAT,2026-02-08 16:40:25,2026-02-08 16:40:25
863,1610,168,SIULAK MUKAI,2026-02-08 16:40:25,2026-02-08 16:40:25
864,1611,168,AIR HANGAT BARAT,2026-02-08 16:40:25,2026-02-08 16:40:25
865,1612,168,BUKITKERMAN,2026-02-08 16:40:25,2026-02-08 16:40:25
866,899,96,MEURAXA,2026-02-08 16:40:58,2026-02-08 16:40:58
867,900,96,JAYA BARU,2026-02-08 16:40:58,2026-02-08 16:40:58
868,901,96,BANDA RAYA,2026-02-08 16:40:58,2026-02-08 16:40:58
869,902,96,BAITURRAHMAN,2026-02-08 16:40:58,2026-02-08 16:40:58
870,903,96,LUENG BATA,2026-02-08 16:40:58,2026-02-08 16:40:58
871,904,96,KUTA ALAM,2026-02-08 16:40:58,2026-02-08 16:40:58
872,905,96,KUTA RAJA,2026-02-08 16:40:58,2026-02-08 16:40:58
873,906,96,SYIAH KUALA,2026-02-08 16:40:58,2026-02-08 16:40:58
874,907,96,ULEE KARENG,2026-02-08 16:40:58,2026-02-08 16:40:58
875,908,97,LANGSA BARAT,2026-02-08 16:41:02,2026-02-08 16:41:02
876,909,97,LANGSA KOTA,2026-02-08 16:41:02,2026-02-08 16:41:02
877,910,97,LANGSA LAMA,2026-02-08 16:41:02,2026-02-08 16:41:02
878,911,97,LANGSA TIMUR,2026-02-08 16:41:02,2026-02-08 16:41:02
879,912,97,LANGSA BARO,2026-02-08 16:41:02,2026-02-08 16:41:02
880,913,98,MUARA DUA,2026-02-08 16:41:06,2026-02-08 16:41:06
881,914,98,BANDA SAKTI,2026-02-08 16:41:06,2026-02-08 16:41:06
882,915,98,BLANG MANGAT,2026-02-08 16:41:06,2026-02-08 16:41:06
883,916,98,MUARA SATU,2026-02-08 16:41:06,2026-02-08 16:41:06
884,917,99,KOTA JANTHO,2026-02-08 16:41:10,2026-02-08 16:41:10
885,918,99,DARUL IMARAH,2026-02-08 16:41:10,2026-02-08 16:41:10
886,919,99,DARUSSALAM,2026-02-08 16:41:10,2026-02-08 16:41:10
887,920,99,INDRAPURI,2026-02-08 16:41:10,2026-02-08 16:41:10
888,921,99,INGIN JAYA,2026-02-08 16:41:10,2026-02-08 16:41:10
889,922,99,KUTA BARO,2026-02-08 16:41:10,2026-02-08 16:41:10
890,923,99,LHOKNGA (LHO'NGA),2026-02-08 16:41:10,2026-02-08 16:41:10
891,924,99,LHOONG,2026-02-08 16:41:10,2026-02-08 16:41:10
892,925,99,MESJID RAYA,2026-02-08 16:41:10,2026-02-08 16:41:10
893,926,99,MANTASIEK (MONTASIK),2026-02-08 16:41:10,2026-02-08 16:41:10
894,927,99,PEUKAN BADA,2026-02-08 16:41:10,2026-02-08 16:41:10
895,928,99,SUKA MAKMUR,2026-02-08 16:41:10,2026-02-08 16:41:10
896,929,99,SIMPANG TIGA,2026-02-08 16:41:10,2026-02-08 16:41:10
897,930,99,BAITUSSALAM,2026-02-08 16:41:10,2026-02-08 16:41:10
898,931,99,DARUL KAMAL,2026-02-08 16:41:10,2026-02-08 16:41:10
899,932,99,KRUENG BARONA JAYA,2026-02-08 16:41:10,2026-02-08 16:41:10
900,933,99,KOTA COT GLIE (KUTA COT GLIE),2026-02-08 16:41:10,2026-02-08 16:41:10
901,934,99,KOTA MALAKA (KUTA MALAKA),2026-02-08 16:41:10,2026-02-08 16:41:10
902,935,99,LEMBAH SEULAWAH,2026-02-08 16:41:10,2026-02-08 16:41:10
903,936,99,LEUPUNG,2026-02-08 16:41:10,2026-02-08 16:41:10
904,937,99,PULO ACEH,2026-02-08 16:41:10,2026-02-08 16:41:10
905,938,99,SEULIMEUM,2026-02-08 16:41:10,2026-02-08 16:41:10
906,939,99,BLANK BINTANG,2026-02-08 16:41:10,2026-02-08 16:41:10
907,940,100,JEUNIEB,2026-02-08 16:41:14,2026-02-08 16:41:14
908,941,100,PEUSANGAN,2026-02-08 16:41:14,2026-02-08 16:41:14
909,942,100,PEUDADA,2026-02-08 16:41:14,2026-02-08 16:41:14
910,943,100,SAMALANGA,2026-02-08 16:41:14,2026-02-08 16:41:14
911,944,100,GANDA PURA,2026-02-08 16:41:14,2026-02-08 16:41:14
912,945,100,MAKMUR,2026-02-08 16:41:14,2026-02-08 16:41:14
913,946,100,KUALA,2026-02-08 16:41:14,2026-02-08 16:41:14
914,947,100,JANGKA,2026-02-08 16:41:14,2026-02-08 16:41:14
915,948,100,JEUMPA,2026-02-08 16:41:14,2026-02-08 16:41:14
916,949,100,JULI,2026-02-08 16:41:14,2026-02-08 16:41:14
917,950,100,KOTA JUANG,2026-02-08 16:41:14,2026-02-08 16:41:14
918,951,100,KUTA BLANG,2026-02-08 16:41:14,2026-02-08 16:41:14
919,952,100,PANDRAH,2026-02-08 16:41:14,2026-02-08 16:41:14
920,953,100,PEUSANGAN SELATAN,2026-02-08 16:41:14,2026-02-08 16:41:14
921,954,100,PEUSANGAN SIBLAH KRUENG,2026-02-08 16:41:14,2026-02-08 16:41:14
922,955,100,PEULIMBANG (PLIMBANG),2026-02-08 16:41:14,2026-02-08 16:41:14
923,956,100,SIMPANG MAMPLAM,2026-02-08 16:41:14,2026-02-08 16:41:14
924,957,101,BADAR,2026-02-08 16:41:17,2026-02-08 16:41:17
925,958,101,BAMBEL,2026-02-08 16:41:17,2026-02-08 16:41:17
926,959,101,LAWE ALAS,2026-02-08 16:41:17,2026-02-08 16:41:17
927,960,101,LAWE SIGALA-GALA,2026-02-08 16:41:17,2026-02-08 16:41:17
928,961,101,BABUL MAKMUR,2026-02-08 16:41:17,2026-02-08 16:41:17
929,962,101,BABUL RAHMAH,2026-02-08 16:41:17,2026-02-08 16:41:17
930,963,101,BABUSSALAM,2026-02-08 16:41:17,2026-02-08 16:41:17
931,964,101,BUKIT TUSAM,2026-02-08 16:41:17,2026-02-08 16:41:17
932,965,101,DARUL HASANAH,2026-02-08 16:41:17,2026-02-08 16:41:17
933,966,101,LAWE BULAN,2026-02-08 16:41:17,2026-02-08 16:41:17
934,967,101,SEMADAM,2026-02-08 16:41:17,2026-02-08 16:41:17
935,968,101,TANAH ALAS,2026-02-08 16:41:17,2026-02-08 16:41:17
936,969,101,LEUSER,2026-02-08 16:41:17,2026-02-08 16:41:17
937,970,101,LAWE SUMUR,2026-02-08 16:41:17,2026-02-08 16:41:17
938,971,101,KETAMBE,2026-02-08 16:41:17,2026-02-08 16:41:17
939,972,101,DELENG POKHISEN,2026-02-08 16:41:17,2026-02-08 16:41:17
942,973,102,KAWAY XVI,2026-02-08 16:41:31,2026-02-08 16:41:31
943,974,102,SAMATIGA,2026-02-08 16:41:31,2026-02-08 16:41:31
944,975,102,SUNGAI MAS,2026-02-08 16:41:31,2026-02-08 16:41:31
945,976,102,WOYLA,2026-02-08 16:41:31,2026-02-08 16:41:31
946,977,102,BUBON,2026-02-08 16:41:31,2026-02-08 16:41:31
947,978,102,ARONGAN LAMBALEK,2026-02-08 16:41:31,2026-02-08 16:41:31
948,979,102,JOHAN PAHLAWAN,2026-02-08 16:41:31,2026-02-08 16:41:31
949,980,102,WOYLA BARAT,2026-02-08 16:41:31,2026-02-08 16:41:31
950,981,102,WOYLA TIMUR,2026-02-08 16:41:31,2026-02-08 16:41:31
951,982,102,PANTE CEUREUMEN (PANTAI CEUREMEN),2026-02-08 16:41:31,2026-02-08 16:41:31
952,983,102,PANTON REU,2026-02-08 16:41:31,2026-02-08 16:41:31
953,984,102,MEUREUBO,2026-02-08 16:41:31,2026-02-08 16:41:31
954,985,103,KOTA SIGLI,2026-02-08 16:41:35,2026-02-08 16:41:35
955,986,103,BATEE,2026-02-08 16:41:36,2026-02-08 16:41:36
956,987,103,DELIMA,2026-02-08 16:41:36,2026-02-08 16:41:36
957,988,103,GEUMPANG,2026-02-08 16:41:36,2026-02-08 16:41:36
958,989,103,GLUMPANG TIGA (GEULUMPANG TIGA),2026-02-08 16:41:36,2026-02-08 16:41:36
959,990,103,INDRAJAYA,2026-02-08 16:41:36,2026-02-08 16:41:36
960,991,103,KEMBANG TANJONG,2026-02-08 16:41:36,2026-02-08 16:41:36
961,992,103,MILA,2026-02-08 16:41:36,2026-02-08 16:41:36
962,993,103,MUARA TIGA,2026-02-08 16:41:36,2026-02-08 16:41:36
963,994,103,MUTIARA,2026-02-08 16:41:36,2026-02-08 16:41:36
964,995,103,PADANG TIJI,2026-02-08 16:41:36,2026-02-08 16:41:36
965,996,103,PEUKAN BARO,2026-02-08 16:41:36,2026-02-08 16:41:36
966,997,103,PIDIE,2026-02-08 16:41:36,2026-02-08 16:41:36
967,998,103,SAKTI,2026-02-08 16:41:36,2026-02-08 16:41:36
968,999,103,SIMPANG TIGA,2026-02-08 16:41:36,2026-02-08 16:41:36
969,1000,103,TANGSE,2026-02-08 16:41:36,2026-02-08 16:41:36
970,1001,103,TIRO/TRUSEB,2026-02-08 16:41:36,2026-02-08 16:41:36
971,1002,103,TITEUE,2026-02-08 16:41:36,2026-02-08 16:41:36
972,1003,103,GLUMPANG BARO,2026-02-08 16:41:36,2026-02-08 16:41:36
973,1004,103,GRONG GRONG,2026-02-08 16:41:36,2026-02-08 16:41:36
974,1005,103,MANE,2026-02-08 16:41:36,2026-02-08 16:41:36
975,1006,103,MUTIARA TIMUR,2026-02-08 16:41:36,2026-02-08 16:41:36
976,1007,103,KEUMALA,2026-02-08 16:41:36,2026-02-08 16:41:36
977,1008,104,BEBESEN,2026-02-08 16:41:40,2026-02-08 16:41:40
978,1009,104,BINTANG,2026-02-08 16:41:40,2026-02-08 16:41:40
979,1010,104,LINGE,2026-02-08 16:41:40,2026-02-08 16:41:40
980,1011,104,PEGASING,2026-02-08 16:41:40,2026-02-08 16:41:40
981,1012,104,SILIH NARA,2026-02-08 16:41:40,2026-02-08 16:41:40
982,1013,104,ATU LINTANG,2026-02-08 16:41:40,2026-02-08 16:41:40
983,1014,104,BIES,2026-02-08 16:41:40,2026-02-08 16:41:40
984,1015,104,CELALA,2026-02-08 16:41:40,2026-02-08 16:41:40
985,1016,104,JAGONG JEGET,2026-02-08 16:41:40,2026-02-08 16:41:40
986,1017,104,KEBAYAKAN,2026-02-08 16:41:40,2026-02-08 16:41:40
987,1018,104,KETOL,2026-02-08 16:41:40,2026-02-08 16:41:40
988,1019,104,KUTE PANANG,2026-02-08 16:41:40,2026-02-08 16:41:40
989,1020,104,LUT TAWAR,2026-02-08 16:41:40,2026-02-08 16:41:40
990,1021,104,RUSIP ANTARA,2026-02-08 16:41:40,2026-02-08 16:41:40
991,1022,105,TAPAK TUAN,2026-02-08 16:41:45,2026-02-08 16:41:45
992,1023,105,BAKONGAN,2026-02-08 16:41:45,2026-02-08 16:41:45
993,1024,105,KLUET UTARA,2026-02-08 16:41:45,2026-02-08 16:41:45
994,1025,105,KLUET SELATAN,2026-02-08 16:41:45,2026-02-08 16:41:45
995,1026,105,LABUHAN HAJI,2026-02-08 16:41:45,2026-02-08 16:41:45
996,1027,105,MEUKEK,2026-02-08 16:41:45,2026-02-08 16:41:45
997,1028,105,SAMA DUA,2026-02-08 16:41:45,2026-02-08 16:41:45
998,1029,105,TRUMON,2026-02-08 16:41:45,2026-02-08 16:41:45
999,1030,105,BAKONGAN TIMUR,2026-02-08 16:41:45,2026-02-08 16:41:45
1000,1031,105,KLUET TENGAH,2026-02-08 16:41:45,2026-02-08 16:41:45
1001,1032,105,KLUET TIMUR,2026-02-08 16:41:45,2026-02-08 16:41:45
1002,1033,105,LABUHAN HAJI BARAT,2026-02-08 16:41:45,2026-02-08 16:41:45
1003,1034,105,LABUHAN HAJI TIMUR,2026-02-08 16:41:45,2026-02-08 16:41:45
1004,1035,105,PASIE RAJA,2026-02-08 16:41:45,2026-02-08 16:41:45
1005,1036,105,TRUMON TIMUR,2026-02-08 16:41:45,2026-02-08 16:41:45
1006,1037,105,SAWANG,2026-02-08 16:41:45,2026-02-08 16:41:45
1007,1038,105,KOTA BAHAGIA,2026-02-08 16:41:45,2026-02-08 16:41:45
1008,1039,105,TRUMON TENGAH,2026-02-08 16:41:45,2026-02-08 16:41:45
1009,2534,249,BANYUWANGI,2026-02-08 16:42:05,2026-02-08 16:42:05
1010,2535,249,BANGOREJO,2026-02-08 16:42:05,2026-02-08 16:42:05
1011,2536,249,CLURING,2026-02-08 16:42:05,2026-02-08 16:42:05
1012,2537,249,GAMBIRAN,2026-02-08 16:42:05,2026-02-08 16:42:05
1013,2538,249,GENTENG,2026-02-08 16:42:05,2026-02-08 16:42:05
1014,2539,249,GLENMORE,2026-02-08 16:42:05,2026-02-08 16:42:05
1015,2540,249,KABAT,2026-02-08 16:42:05,2026-02-08 16:42:05
1016,2541,249,KALIBARU,2026-02-08 16:42:05,2026-02-08 16:42:05
1017,2542,249,MUNCAR,2026-02-08 16:42:05,2026-02-08 16:42:05
1018,2543,249,PESANGGARAN,2026-02-08 16:42:05,2026-02-08 16:42:05
1019,2544,249,PURWOHARJO,2026-02-08 16:42:05,2026-02-08 16:42:05
1020,2545,249,ROGOJAMPI,2026-02-08 16:42:05,2026-02-08 16:42:05
1021,2546,249,SINGOJURUH,2026-02-08 16:42:05,2026-02-08 16:42:05
1022,2547,249,SONGGON,2026-02-08 16:42:05,2026-02-08 16:42:05
1023,2548,249,SRONO,2026-02-08 16:42:06,2026-02-08 16:42:06
1024,2549,249,TEGALDLIMO,2026-02-08 16:42:06,2026-02-08 16:42:06
1025,2550,249,WONGSOREJO,2026-02-08 16:42:06,2026-02-08 16:42:06
1026,2551,249,GLAGAH,2026-02-08 16:42:06,2026-02-08 16:42:06
1027,2552,249,GIRI,2026-02-08 16:42:06,2026-02-08 16:42:06
1028,2553,249,KALIPURO,2026-02-08 16:42:06,2026-02-08 16:42:06
1029,2554,249,LICIN,2026-02-08 16:42:06,2026-02-08 16:42:06
1030,2555,249,SEMPU,2026-02-08 16:42:06,2026-02-08 16:42:06
1031,2556,249,SILIRAGUNG,2026-02-08 16:42:06,2026-02-08 16:42:06
1032,2557,249,TEGALSARI,2026-02-08 16:42:06,2026-02-08 16:42:06
1033,7106,249,BLIMBINGSARI,2026-02-08 16:42:06,2026-02-08 16:42:06
1034,2503,248,AMBULU,2026-02-08 16:42:09,2026-02-08 16:42:09
1035,2504,248,ARJASA,2026-02-08 16:42:09,2026-02-08 16:42:09
1036,2505,248,BALUNG,2026-02-08 16:42:09,2026-02-08 16:42:09
1037,2506,248,BANGSALSARI,2026-02-08 16:42:09,2026-02-08 16:42:09
1038,2507,248,GUMUK MAS,2026-02-08 16:42:09,2026-02-08 16:42:09
1039,2508,248,JELBUK,2026-02-08 16:42:09,2026-02-08 16:42:09
1040,2509,248,JENGGAWAH,2026-02-08 16:42:09,2026-02-08 16:42:09
1041,2510,248,KALISAT,2026-02-08 16:42:09,2026-02-08 16:42:09
1042,2511,248,KENCONG,2026-02-08 16:42:09,2026-02-08 16:42:09
1043,2512,248,LEDOKOMBO,2026-02-08 16:42:09,2026-02-08 16:42:09
1044,2513,248,MAYANG,2026-02-08 16:42:09,2026-02-08 16:42:09
1045,2514,248,MUMBULSARI,2026-02-08 16:42:09,2026-02-08 16:42:09
1046,2515,248,PAKUSARI,2026-02-08 16:42:09,2026-02-08 16:42:09
1047,2516,248,PANTI,2026-02-08 16:42:09,2026-02-08 16:42:09
1048,2517,248,PUGER,2026-02-08 16:42:09,2026-02-08 16:42:09
1049,2518,248,RAMBIPUJI,2026-02-08 16:42:09,2026-02-08 16:42:09
1050,2519,248,SILO,2026-02-08 16:42:09,2026-02-08 16:42:09
1051,2520,248,SUKORAMBI,2026-02-08 16:42:09,2026-02-08 16:42:09
1052,2521,248,SUKOWONO,2026-02-08 16:42:09,2026-02-08 16:42:09
1053,2522,248,SUMBER BARU,2026-02-08 16:42:09,2026-02-08 16:42:09
1054,2523,248,SUMBER JAMBE,2026-02-08 16:42:09,2026-02-08 16:42:09
1055,2524,248,TANGGUL,2026-02-08 16:42:09,2026-02-08 16:42:09
1056,2525,248,TEMPUREJO,2026-02-08 16:42:09,2026-02-08 16:42:09
1057,2526,248,UMBULSARI,2026-02-08 16:42:09,2026-02-08 16:42:09
1058,2527,248,WULUHAN,2026-02-08 16:42:09,2026-02-08 16:42:09
1059,2528,248,AJUNG,2026-02-08 16:42:09,2026-02-08 16:42:09
1060,2529,248,JOMBANG,2026-02-08 16:42:09,2026-02-08 16:42:09
1061,2530,248,KALIWATES,2026-02-08 16:42:09,2026-02-08 16:42:09
1062,2531,248,PATRANG,2026-02-08 16:42:09,2026-02-08 16:42:09
1063,2532,248,SEMBORO,2026-02-08 16:42:09,2026-02-08 16:42:09
1064,2533,248,SUMBER SARI,2026-02-08 16:42:09,2026-02-08 16:42:09
1065,2558,250,BONDOWOSO,2026-02-08 16:42:13,2026-02-08 16:42:13
1066,2559,250,CERMEE,2026-02-08 16:42:13,2026-02-08 16:42:13
1067,2560,250,CURAHDAMI,2026-02-08 16:42:13,2026-02-08 16:42:13
1068,2561,250,GRUJUGAN,2026-02-08 16:42:13,2026-02-08 16:42:13
1069,2562,250,KLABANG,2026-02-08 16:42:13,2026-02-08 16:42:13
